dataset_id,label,n_records,a6_applicable,matched_fraction,n_stratum,mc_ref,mc_ref_is_default,hard_reject_would_fire,n_corroborated,n_contradicted_eligible,n_unverifiable,contradicted_confirmed,contradicted_p_value,hard_reject_reason,elapsed_sec,note
real_iraq_halabja_2017,known_good,63.0,True,1.0,21.0,4.5,False,False,21.0,0.0,0.0,False,1.0,,6.45,"21/21 'Externally corroborated' of the records A6 actually forms a verdict on (21 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_lebanon_general,known_good,23.0,True,1.0,1.0,4.5,False,False,1.0,0.0,0.0,False,,,43.05,"1/1 'Externally corroborated' of the records A6 actually forms a verdict on (1 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_russia_sakhalin_general,known_good,207.0,True,1.0,60.0,4.5,False,False,60.0,0.0,0.0,False,1.0,,16.91,"60/60 'Externally corroborated' of the records A6 actually forms a verdict on (60 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_russia_baikal_general,known_good,114.0,True,1.0,15.0,4.5,False,False,15.0,0.0,0.0,False,,,10.87,"15/15 'Externally corroborated' of the records A6 actually forms a verdict on (15 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_usa_hawaii_kilauea_2018,known_good,2170.0,True,1.0,71.0,4.5,False,False,71.0,0.0,0.0,False,1.0,,35.7,"71/71 'Externally corroborated' of the records A6 actually forms a verdict on (71 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_usa_california_southnapa_2014,known_good,25.0,True,1.0,1.0,4.5,False,False,1.0,0.0,0.0,False,,,5.24,"1/1 'Externally corroborated' of the records A6 actually forms a verdict on (1 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_usa_cascadia_general,known_good,844.0,True,1.0,40.0,4.5,False,False,40.0,0.0,0.0,False,1.0,,30.71,"40/40 'Externally corroborated' of the records A6 actually forms a verdict on (40 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_canada_britishcolumbia_general,known_good,641.0,True,1.0,189.0,4.5,False,False,189.0,0.0,0.0,False,1.0,,49.65,"189/189 'Externally corroborated' of the records A6 actually forms a verdict on (189 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_australia_general,known_good,619.0,True,1.0,343.0,4.599999999999998,False,False,343.0,0.0,0.0,False,1.0,,35.4,"343/343 'Externally corroborated' of the records A6 actually forms a verdict on (343 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_vanuatu_general,known_good,2484.0,True,1.0,689.0,4.899999999999997,False,False,689.0,0.0,0.0,False,1.0,,84.03,"689/689 'Externally corroborated' of the records A6 actually forms a verdict on (689 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_solomonislands_general,known_good,2116.0,True,1.0,778.0,4.799999999999997,False,False,778.0,0.0,0.0,False,1.0,,61.02,"778/778 'Externally corroborated' of the records A6 actually forms a verdict on (778 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_fiji_general,known_good,195.0,True,1.0,47.0,4.899999999999997,False,False,47.0,0.0,0.0,False,1.0,,19.55,"47/47 'Externally corroborated' of the records A6 actually forms a verdict on (47 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_samoa_general,known_good,163.0,True,1.0,42.0,4.800000000000001,False,False,42.0,0.0,0.0,False,1.0,,30.52,"42/42 'Externally corroborated' of the records A6 actually forms a verdict on (42 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_centralasia_kyrgyzstan_tajikistan,known_good,3204.0,True,1.0,513.0,4.5,False,False,513.0,0.0,0.0,False,1.0,,175.02,"513/513 'Externally corroborated' of the records A6 actually forms a verdict on (513 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_uzbekistan_general,known_good,134.0,True,1.0,31.0,4.5,False,False,31.0,0.0,0.0,False,1.0,,19.16,"31/31 'Externally corroborated' of the records A6 actually forms a verdict on (31 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_mongolia_gobialtai_general,known_good,70.0,True,1.0,28.0,4.5,False,False,28.0,0.0,0.0,False,1.0,,10.07,"28/28 'Externally corroborated' of the records A6 actually forms a verdict on (28 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_china_qinghai_yushu_2010,known_good,30.0,True,1.0,6.0,4.799999999999998,False,False,6.0,0.0,0.0,False,,,5.43,"6/6 'Externally corroborated' of the records A6 actually forms a verdict on (6 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_china_gansu_general,known_good,72.0,True,1.0,16.0,4.5,False,False,16.0,0.0,0.0,False,,,13.35,"16/16 'Externally corroborated' of the records A6 actually forms a verdict on (16 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_china_taiwanstrait_general,known_good,105.0,True,1.0,31.0,4.5,False,False,31.0,0.0,0.0,False,1.0,,18.97,"31/31 'Externally corroborated' of the records A6 actually forms a verdict on (31 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_china_hebei_general,known_good,27.0,True,1.0,5.0,4.5,False,False,5.0,0.0,0.0,False,,,10.69,"5/5 'Externally corroborated' of the records A6 actually forms a verdict on (5 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_china_shanxi_general,known_good,32.0,True,1.0,6.0,4.5,False,False,6.0,0.0,0.0,False,,,12.07,"6/6 'Externally corroborated' of the records A6 actually forms a verdict on (6 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_china_tibet_plateau_general,known_good,864.0,True,1.0,380.0,4.5,False,False,380.0,0.0,0.0,False,1.0,,45.82,"380/380 'Externally corroborated' of the records A6 actually forms a verdict on (380 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_india_uttarakhand_general,known_good,103.0,True,1.0,20.0,4.5,False,False,20.0,0.0,0.0,False,1.0,,11.15,"20/20 'Externally corroborated' of the records A6 actually forms a verdict on (20 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_india_andaman_general,known_good,1504.0,True,1.0,366.0,4.799999999999997,False,False,366.0,0.0,0.0,False,1.0,,52.5,"366/366 'Externally corroborated' of the records A6 actually forms a verdict on (366 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_bangladesh_general,known_good,135.0,True,1.0,20.0,4.5,False,False,20.0,0.0,0.0,False,1.0,,12.95,"20/20 'Externally corroborated' of the records A6 actually forms a verdict on (20 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_nepal_sikkim_general,known_good,64.0,True,1.0,17.0,4.5,False,False,17.0,0.0,0.0,False,,,9.7,"17/17 'Externally corroborated' of the records A6 actually forms a verdict on (17 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_peru_pisco_2007,known_good,138.0,True,1.0,20.0,4.999999999999998,False,False,20.0,0.0,0.0,False,1.0,,6.92,"20/20 'Externally corroborated' of the records A6 actually forms a verdict on (20 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_ecuador_general,known_good,933.0,True,1.0,391.0,4.5,False,False,391.0,0.0,0.0,False,1.0,,35.74,"391/391 'Externally corroborated' of the records A6 actually forms a verdict on (391 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_chile_iquique_2014,known_good,621.0,True,1.0,212.0,4.5,False,False,212.0,0.0,0.0,False,1.0,,15.84,"212/212 'Externally corroborated' of the records A6 actually forms a verdict on (212 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_chile_maule_2010,known_good,948.0,True,1.0,183.0,4.899999999999999,False,False,183.0,0.0,0.0,False,1.0,,26.06,"183/183 'Externally corroborated' of the records A6 actually forms a verdict on (183 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_venezuela_general,known_good,502.0,True,1.0,131.0,4.5,False,False,131.0,0.0,0.0,False,1.0,,31.86,"131/131 'Externally corroborated' of the records A6 actually forms a verdict on (131 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_nicaragua_general,known_good,945.0,True,1.0,316.0,4.5,False,False,316.0,0.0,0.0,False,1.0,,66.69,"316/316 'Externally corroborated' of the records A6 actually forms a verdict on (316 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_cuba_general,known_good,75.0,True,1.0,18.0,4.5,False,False,18.0,0.0,0.0,False,,,13.0,"18/18 'Externally corroborated' of the records A6 actually forms a verdict on (18 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_trinidadtobago_general,known_good,103.0,True,1.0,26.0,4.5,False,False,26.0,0.0,0.0,False,1.0,,24.88,"26/26 'Externally corroborated' of the records A6 actually forms a verdict on (26 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_honduras_general,known_good,521.0,True,1.0,137.0,4.5,False,False,137.0,0.0,0.0,False,1.0,,47.33,"137/137 'Externally corroborated' of the records A6 actually forms a verdict on (137 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_mexico_oaxaca_general,known_good,2322.0,True,1.0,476.0,4.5,False,False,476.0,0.0,0.0,False,1.0,,241.81,"476/476 'Externally corroborated' of the records A6 actually forms a verdict on (476 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_iceland_general,known_good,631.0,True,1.0,252.0,4.5,False,False,252.0,0.0,0.0,False,1.0,,21.59,"252/252 'Externally corroborated' of the records A6 actually forms a verdict on (252 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_iceland_reykjanes_2021,known_good,43.0,True,1.0,13.0,4.5,False,False,13.0,0.0,0.0,False,,,5.69,"13/13 'Externally corroborated' of the records A6 actually forms a verdict on (13 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
